AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
27177,30610,Suresh K,55,1,A3
27178,30612,Harish Murthy,53,1,A1
27179,30612,Lakshmi Banakar,25,2,A2
27180,30613,Prasad Gowda,53,1,A1
27181,30614,Anitha Naik,27,2,A1
27182,30614,Mahesh Iyer,40,1,A2
27183,30614,Ashok Kumar,28,1,A3
27184,30616,Sandeep Angadi,52,1,A1
27185,30617,Santosh Pai,55,1,A1
27186,30617,Abdul Chittapur,40,1,A2
27187,30619,Chaitra Desai,53,2,A1
27188,30619,Rohit Nayak,46,1,A2
27189,30619,Ashok Devaraj,23,1,A3
27190,30621,Ashok Kulkarni L,33,1,A1
27191,30621,Sunil Kamath,31,1,A2
27192,30621,Shivakumar Biradar,28,1,A3
27193,30624,Mohan Swamy,50,1,A1
27194,30624,David Prasad,42,1,A2
27195,30625,Umesh Acharya,36,1,A1
27196,30630,Yogesh Rao,28,1,A1
27197,30631,Ganesh Acharya,22,1,A1
27198,30631,Shivakumar Kamath,38,1,A2
27199,30632,Raghavendra Mulbagal R,36,1,A1
27200,30633,Harish C,21,1,A1
27201,30633,Thomas Devaraj,55,1,A2
27202,30633,Anil M,28,1,A3
27203,30634,A Shorapur,30,1,A1
27204,30635,Karthik Hosakote,45,1,A1
27205,30635,Vijay Kumar,22,1,A2
27206,30640,Srinivas Banakar,28,1,A1
27207,30640,Umesh M,50,1,A2
27208,30640,Arun Gowda,50,1,A3
27209,30641,Prakash Hegde,54,1,A1
27210,30641,Anil B,50,1,A2
27211,30642,Raghavendra Gowda,36,1,A1
27212,30642,Mahesh Reddy A,28,1,A2
27213,30643,Chandru Nayak,50,1,A1
27214,30644,Abdul Desai,19,1,A1
27215,30644,Arun Jadhav,21,1,A2
27216,30647,Vinay Rao,27,1,A1
27217,30648,David Ballal,21,1,A1
27218,30649,Prasad Patil,55,1,A1
27219,30651,Harish Hegde,19,1,A1
27220,30651,Grace Hiremath,25,2,A2
27221,30652,Abdul Murthy,31,1,A1
27222,30653,Arun Biradar,52,1,A1
27223,30654,Lokesh Biradar,53,1,A1
27224,30654,Prasad Kamath,48,1,A2
27225,30656,Shivakumar Swamy,44,1,A1
27226,30656,Girish Chittapur,28,1,A2
27227,30657,Vishnu R,33,1,A1
27228,30658,Rohit Setty,43,1,A1
27229,30659,Ganesh Bhat,39,1,A1
27230,30659,Kiran T,47,1,A2
27231,30660,Ashok K,41,1,A1
27232,30660,Ravi Kulkarni,52,1,A2
27233,30663,Deepa Devaraj L,34,2,A1
27234,30663,Gopal Hanumanthappa,29,1,A2
27235,30665,Shivakumar Devaraj,35,1,A1
27236,30665,Abdul D,43,1,A2
27237,30666,Deepak Prasad,51,1,A1
27238,30666,Thomas Hanumanthappa,31,1,A2
27239,30666,Kiran Iyer,26,1,A3
27240,30667,Anitha Kori,46,2,A1
27241,30667,Mohan Kamath,28,1,A2
27242,30668,Vinay Banakar,39,1,A1
27243,30668,Gopal Acharya M,34,1,A2
27244,30670,Mahesh Prasad,44,1,A1
27245,30670,Roopa Swamy M,52,2,A2
27246,30670,Mahesh M,30,1,A3
27247,30671,Deepak Ballal,38,1,A1
27248,30672,Sandeep Banakar,45,1,A1
27249,30673,Abdul Angadi,20,1,A1
27250,30674,Mary Navalgund,32,2,A1
27251,30674,Srinivas Hiremath,54,1,A2
27252,30676,Ramesh Patil,30,1,A1
27253,30677,Rekha Kori,23,2,A1
27254,30680,Raghavendra V,27,1,A1
27255,30682,Darshan Acharya,20,1,A1
27256,30683,Thomas Naik,40,1,A1
27257,30685,Shivakumar Reddy,42,1,A1
27258,30689,Umesh Desai,51,1,A1
27259,30689,Gopal Patil,42,1,A2
27260,30692,Abdul Murthy,31,1,A1
27261,30694,Ashok Nayak,44,1,A1
27262,30695,Deepak Shetty,25,1,A1
27263,30695,Sahana Acharya,36,2,A2
27264,30696,Vinay Gowda R,31,1,A1
27265,30696,Basavaraj Nayak G,32,1,A2
27266,30696,Karthik Prasad,23,1,A3
27267,30697,Manjunath Acharya,42,1,A1
27268,30700,Gopal Kori,53,1,A1
27269,30700,Ganesh Gowda,20,1,A2
27270,30701,Sahana Banakar B,36,2,A1
27271,30701,Darshan Nayak,43,1,A2
27272,30702,Gopal G,28,1,A1
27273,30702,Anitha G,45,2,A2
27274,30704,Ganesh Devaraj,38,1,A1
27275,30706,Prasad H,50,1,A1
27276,30706,Kiran Iyer,32,1,A2
27277,30707,Basavaraj Yellapur,29,1,A1
27278,30709,Mahesh S,21,1,A1
27279,30709,Raghavendra Jadhav L,46,1,A2
27280,30710,Kiran Biradar,31,1,A1
27281,30711,Vijay Desai,19,1,A1
27282,30711,Shankar Bhat,39,1,A2
27283,30712,Madhu A,36,1,A1
27284,30713,Raghavendra Poojary,25,1,A1
27285,30715,Basavaraj Hanumanthappa,22,1,A1
27286,30717,Kiran Hunasagi,53,1,A1
27287,30718,Chandru Ilkal,39,1,A1
27288,30720,Chandru B,32,1,A1
27289,30720,Madhu Pai,45,1,A2
27290,30721,Prasad Kori,23,1,A1
27291,30722,Chandru Patil,21,1,A1
27292,30722,Srinivas Kumar,49,1,A2
27293,30723,Karthik Angadi,29,1,A1
27294,30725,Girish Shetty,52,1,A1
27295,30725,Deepak Shetty S,23,1,A2
27296,30728,Deepak Puttur,48,1,A1
27297,30730,P Srirangapatna,22,1,A1
27298,30730,Mohan Kulkarni A,53,1,A2
27299,30731,Prakash Prasad,24,1,A1
27300,30732,Madhu Acharya,39,1,A1
27301,30733,Imran B,47,1,A1
27302,30734,Deepa A,51,2,A1
27303,30734,Basavaraj Yellapur R,29,1,A2
27304,30735,Ganesh Srirangapatna,25,1,A1
27305,30735,Deepak Acharya,53,1,A2
27306,30740,Imran Kamath,54,1,A1
27307,30742,Abdul Prasad,36,1,A1
27308,30743,Anitha Murthy,39,2,A1
27309,30746,Syed Pai,36,1,A1
27310,30746,Girish Reddy,25,1,A2
27311,30748,Meena Reddy,45,2,A1
27312,30748,Ganesh Angadi,42,1,A2
27313,30750,Nagaraj Prasad,49,1,A1
27314,30750,Thomas Poojary,48,1,A2
27315,30751,Vishnu Acharya,43,1,A1
27316,30752,Syed Setty,48,1,A1
27317,30752,Prakash S,48,1,A2
27318,30754,Prakash Harihar,33,1,A1
27319,30754,Ramesh Acharya,38,1,A2
27320,30754,Darshan Banakar,53,1,A3
27321,30755,Lokesh Ballal,20,1,A1
27322,30756,Anitha Kulkarni,27,2,A1
27323,30756,Sunitha Biradar,19,2,A2
27324,30757,Vinay Sirsi T,43,1,A1
27325,30759,Manjunath Hanumanthappa,31,1,A1
27326,30762,Umesh Hiremath,19,1,A1
27327,30762,Venkatesh Hanumanthappa,43,1,A2
27328,30763,Naveen Prasad,55,1,A1
27329,30764,P Shorapur,22,1,A1
27330,30764,Nagaraj Biradar,44,1,A2
27331,30765,Imran Desai,43,1,A1
27332,30765,Naveen Hanumanthappa,48,1,A2
27333,30768,Basavaraj H,50,1,A1
27334,30769,Prakash Hegde,30,1,A1
27335,30769,Srinivas Murthy,53,1,A2
27336,30773,Rohit Pai,38,1,A1
27337,30773,Madhu Hiremath,55,1,A2
27338,30775,Deepak Nayak,26,1,A1
27339,30777,Kiran D,19,1,A1
27340,30777,Raghavendra Ballal,33,1,A2
27341,30778,Suresh Gowda,23,1,A1
27342,30783,Mohan Gowda,20,1,A1
27343,30784,Ganesh Devaraj,35,1,A1
27344,30785,Harish Kamath,34,1,A1
27345,30786,Girish Kori,45,1,A1
27346,30786,Rohit B,34,1,A2
27347,30788,Shivakumar Poojary,36,1,A1
27348,30789,Syed Poojary,20,1,A1
27349,30789,Nagaraj R,50,1,A2
27350,30789,Sunil Nayak,53,1,A3
27351,30796,Lokesh R,43,1,A1
27352,30796,Ramesh Kulkarni,51,1,A2
27353,30797,Vijay G,45,1,A1
27354,30797,Ravi Murthy,53,1,A2
27355,30798,Nandini Biradar,40,2,A1
27356,30799,Ashwini Banakar,19,2,A1
27357,30800,Nagaraj Ballal,45,1,A1
27358,30800,Arun Ballal,20,1,A2
27359,30801,Shivakumar Iyer,24,1,A1
27360,30802,Anil Angadi,55,1,A1
27361,30803,Praveen H,19,1,A1
27362,30803,Prasad Desai,26,1,A2
27363,30804,Deepak Acharya,34,1,A1
27364,30804,Prakash Angadi,24,1,A2
27365,30809,Imran Bailhongal,31,1,A1
27366,30809,Karthik Devaraj,34,1,A2
27367,30810,Sunitha Pai M,51,2,A1
27368,30810,Anil Murthy,43,1,A2
27369,30811,Yogesh Pai,36,1,A1
27370,30815,Vijay Nayak T,24,1,A1
27371,30815,Ganesh Naik,26,1,A2
27372,30815,Vishnu Hanumanthappa,20,1,A3
27373,30816,Lokesh Kulkarni,41,1,A1
27374,30816,Thomas Desai,53,1,A2
27375,30817,Madhu Ballal,53,1,A1
27376,30819,Vinay Jadhav,27,1,A1
27377,30819,Rajesh Angadi,42,1,A2
27378,30820,Ayesha A,30,2,A1
27379,30820,Gopal Kulkarni,37,1,A2
27380,30822,Manasa Raibag,25,2,A1
27381,30822,Gopal Hanumanthappa,45,1,A2
27382,30823,Naveen Gowda,39,1,A1
27383,30826,Naveen Jadhav,55,1,A1
27384,30826,Srinivas Kulkarni,42,1,A2
27385,30827,Basavaraj Desai,48,1,A1
27386,30828,Girish Kamath A,53,1,A1
27387,30829,Sunil K,26,1,A1
27388,30831,Anil Acharya,38,1,A1
27389,30832,Syed Hegde,49,1,A1
27390,30832,Venkatesh Bhat,50,1,A2
27391,30835,Gopal Murthy,41,1,A1
27392,30835,Harish M,48,1,A2
27393,30837,Raghavendra M,36,1,A1
27394,30837,Santosh Kori,35,1,A2
27395,30838,Gopal Biradar L,28,1,A1
27396,30838,Abdul Naik L,35,1,A2
27397,30839,Syed B,36,1,A1
27398,30839,Praveen Kamath,38,1,A2
27399,30840,Imran Angadi,29,1,A1
27400,30840,Vinay A,41,1,A2
27401,30841,Deepak Kumar,21,1,A1
27402,30841,Vishnu Desai,52,1,A2
27403,30841,Santosh Prasad B,51,1,A3
27404,30842,Vishnu Kumar,22,1,A1
27405,30843,Sahana Naik,32,2,A1
27406,30844,Darshan Iyer,49,1,A1
27407,30846,Vinay Raibag,53,1,A1
27408,30846,Sowmya Swamy,27,2,A2
27409,30849,Naveen Shetty,42,1,A1
27410,30850,Girish Kulkarni,54,1,A1
27411,30850,Girish Patil,37,1,A2
27412,30850,Thomas T,35,1,A3
27413,30851,Syed Kulkarni,25,1,A1
27414,30851,Prasad Hanumanthappa,52,1,A2
27415,30852,Sandeep G,29,1,A1
27416,30853,Naveen Kumar,39,1,A1
27417,30853,Rajesh Banakar,43,1,A2
27418,30854,Suresh Acharya,36,1,A1
27419,30855,Ravi Iyer R,19,1,A1
27420,30857,Venkatesh L,55,1,A1
27421,30859,Kiran Reddy,53,1,A1
27422,30859,Sandeep Naik D,50,1,A2
27423,30860,Darshan R,36,1,A1
27424,30861,Prakash Banakar,42,1,A1
27425,30861,Lokesh Karwar,28,1,A2
27426,30862,Ramya Hegde,55,2,A1
27427,30862,Srinivas Kori,24,1,A2
27428,30862,Manjunath B,35,1,A3
27429,30867,Sandeep Naik,34,1,A1
27430,30868,Shivakumar Iyer,19,1,A1
27431,30869,Vijay Rao,28,1,A1
27432,30869,Rajesh S,38,1,A2
27433,30870,Syed Puttur,34,1,A1
27434,30871,Naveen Naik,48,1,A1
27435,30871,David Naik R,53,1,A2
27436,30871,Shivakumar Prasad,46,1,A3
27437,30873,Ramesh S,43,1,A1
27438,30876,Vijay Nayak,48,1,A1
27439,30877,Abdul Desai B,44,1,A1
27440,30877,Gopal Devaraj,35,1,A2
27441,30879,Basavaraj A,42,1,A1
27442,30880,Sunil Rao A,29,1,A1
27443,30882,Darshan Nayak,52,1,A1
27444,30882,Sandeep Kumar,50,1,A2
27445,30883,Ramesh Nayak,33,1,A1
27446,30883,Syed Kamath,31,1,A2
27447,30883,Yogesh Poojary,52,1,A3
27448,30884,Madhu Ballal,54,1,A1
27449,30884,Abdul Kamath,44,1,A2
27450,30886,Manjunath T,30,1,A1
27451,30886,Vijay Banakar,39,1,A2
27452,30886,Shankar Poojary R,21,1,A3
27453,30888,Rekha Angadi,23,2,A1
27454,30889,Syed Acharya,19,1,A1
27455,30890,Imran Swamy K,47,1,A1
27456,30891,David Patil,39,1,A1
27457,30892,Imran Iyer,50,1,A1
27458,30894,Srinivas Angadi,19,1,A1
27459,30898,Manasa Patil,21,2,A1
27460,30899,Venkatesh Hegde,29,1,A1
27461,30900,Lokesh Reddy,48,1,A1
27462,30900,Yogesh Hanumanthappa,49,1,A2
27463,30900,Praveen Reddy,51,1,A3
27464,30901,Vijay Jadhav H,37,1,A1
27465,30901,Rohit Shetty,49,1,A2
27466,30904,Yogesh P,20,1,A1
27467,30907,Shwetha Gowda,33,2,A1
27468,30907,Prasad Kumar,38,1,A2
27469,30907,Thomas Patil,54,1,A3
27470,30908,Uma G,34,2,A1
27471,30908,Yogesh Hegde,29,1,A2
27472,30910,Srinivas J,27,1,A1
27473,30910,Santosh Ballal,27,1,A2
27474,30910,Umesh Murthy T,33,1,A3
27475,30913,Rohit Gowda,43,1,A1
27476,30913,Mohan Kori,54,1,A2
27477,30914,Prakash Reddy,50,1,A1
27478,30914,Abdul Banakar,49,1,A2
27479,30914,Vijay Gowda,45,1,A3
27480,30916,Abdul Kumar,47,1,A1
27481,30919,Syed Kulkarni G,53,1,A1
27482,30919,Raghavendra Patil,28,1,A2
27483,30921,Fathima Jadhav,25,2,A1
27484,30922,Darshan N,31,1,A1
27485,30922,Sunil Setty K,54,1,A2
27486,30923,Rohit Poojary P,37,1,A1
27487,30924,Karthik Acharya,38,1,A1
27488,30925,Mohan Banakar,39,1,A1
27489,30926,Karthik Ballal,49,1,A1
27490,30926,Raghavendra V,50,1,A2
27491,30926,Manasa Biradar,37,2,A3
27492,30928,Raghavendra G,28,1,A1
27493,30929,Imran Nayak,53,1,A1
27494,30929,Prasad B,29,1,A2
27495,30930,Rohit Honnali,41,1,A1
27496,30932,Karthik Ballal,49,1,A1
27497,30933,Raghavendra Poojary,41,1,A1
27498,30934,Rajesh Rao T,27,1,A1
27499,30935,Ashok Desai,30,1,A1
27500,30936,Rohit Shetty,36,1,A1
27501,30937,Umesh Nayak,28,1,A1
27502,30938,Karthik Prasad,25,1,A1
27503,30939,Rohit Ballal,35,1,A1
27504,30940,Darshan K,39,1,A1
27505,30940,Grace Reddy,43,2,A2
27506,30941,Rohit Prasad K,37,1,A1
27507,30941,Syed Swamy,38,1,A2
27508,30942,Chandru Acharya,40,1,A1
27509,30943,Anil Rao,46,1,A1
27510,30944,Mohan Biradar,28,1,A1
27511,30944,Ganesh Ballal,55,1,A2
27512,30944,Harish Patil,41,1,A3
27513,30945,Shivakumar Murthy,30,1,A1
27514,30949,Shankar Iyer,49,1,A1
27515,30951,Santosh Poojary,26,1,A1
27516,30954,Rajesh Biradar,44,1,A1
27517,30954,Padma Murthy,48,2,A2
27518,30954,Gopal Ballal,37,1,A3
27519,30958,Srinivas Hegde,19,1,A1
27520,30958,Basavaraj Setty,32,1,A2
27521,30959,Ramesh Devaraj,55,1,A1
27522,30960,Gopal Nayak,24,1,A1
27523,30964,Karthik Kulkarni,23,1,A1
27524,30964,Gopal Kori,26,1,A2
27525,30965,Vishnu Hegde,52,1,A1
27526,30966,Ramesh N,43,1,A1
27527,30967,Ramya Biradar,32,2,A1
27528,30967,Manjunath D,25,1,A2
27529,30969,Raghavendra G,26,1,A1
27530,30970,Syed D,42,1,A1
27531,30970,Venkatesh Angadi,34,1,A2
27532,30971,Yogesh Naik V,30,1,A1
27533,30972,Rajesh Murthy,24,1,A1
27534,30973,Darshan Hegde,53,1,A1
27535,30974,Manjunath V,29,1,A1
27536,30975,Harish M,36,1,A1
27537,30976,Gopal R,37,1,A1
27538,30976,Rohit Setty,21,1,A2
27539,30977,Karthik Murthy,43,1,A1
27540,30978,Naveen L,43,1,A1
27541,30978,Prakash Tarikere,54,1,A2
27542,30979,Arun C,48,1,A1
27543,30982,Ramesh V,49,1,A1
27544,30984,Shivakumar Jamkhandi,44,1,A1
27545,30984,Suresh Angadi,30,1,A2
27546,30984,Manjunath Patil,33,1,A3
27547,30985,Deepak Banakar,27,1,A1
27548,30985,Santosh Jadhav,22,1,A2
27549,30986,Mahesh Nayak,41,1,A1
27550,30988,Girish Rao,21,1,A1
27551,30989,Karthik Kamath,49,1,A1
27552,30989,Nagaraj Kori,34,1,A2
27553,30990,Raghavendra Jadhav,49,1,A1
27554,30990,Chandru Patil,55,1,A2
27555,30992,Srinivas Murthy,55,1,A1
27556,30992,Arun Reddy,37,1,A2
27557,30994,Basavaraj Yellapur,53,1,A1
27558,30994,Madhu Pai,30,1,A2
27559,30996,Vijay G,29,1,A1
27560,30996,Uma Murthy,53,2,A2
27561,30999,Abdul Kumar D,48,1,A1
27562,30999,Imran Pai,52,1,A2
27563,31000,Umesh Kulkarni,28,1,A1
27564,31001,Syed Patil,21,1,A1
27565,31002,Venkatesh T,38,1,A1
27566,31002,Srinivas Pai P,49,1,A2
27567,31003,Vijay P,50,1,A1
27568,31005,Syed Patil,44,1,A1
27569,31007,Arun Hanumanthappa,31,1,A1
27570,31009,Lokesh Hanumanthappa,20,1,A1
27571,31009,Umesh Pai S,53,1,A2
27572,31009,Imran Murthy,40,1,A3
27573,31011,Vishnu Acharya,30,1,A1
27574,31013,Nagaraj Hanumanthappa,34,1,A1
27575,31015,Yamuna K,19,2,A1
27576,31015,Ayesha Reddy,37,2,A2
27577,31017,Rajesh Hiremath,38,1,A1
27578,31017,Basavaraj Hiremath,49,1,A2
27579,31018,Karthik Iyer,48,1,A1
27580,31018,Shankar Alur,43,1,A2
27581,31021,Thomas Kori,48,1,A1
27582,31023,Karthik Reddy,21,1,A1
27583,31026,Syed Hiremath,22,1,A1
27584,31027,Rohit Hegde P,52,1,A1
27585,31028,Harish Hegde,45,1,A1
27586,31028,Chandru Kumar,40,1,A2
27587,31028,Ganesh Kamath,51,1,A3
27588,31031,Padma Acharya,39,2,A1
27589,31031,Imran Gowda,39,1,A2
27590,31031,Harish Biradar,25,1,A3
27591,31032,Raghavendra Murthy,31,1,A1
27592,31032,Fathima N,50,2,A2
27593,31033,Ramesh Banakar S,24,1,A1
27594,31033,Mahesh Tirumakudalu,54,1,A2
27595,31035,Lokesh Kamath M,27,1,A1
27596,31036,Santosh Hegde,43,1,A1
27597,31037,Basavaraj Rao,37,1,A1
27598,31037,M Ankola,52,1,A2
27599,31039,Harish Poojary,45,1,A1
27600,31040,Imran Gangavathi,38,1,A1
27601,31040,Kiran Rao B,25,1,A2
27602,31041,Mohan Hiremath,25,1,A1
27603,31042,Raghavendra Reddy,37,1,A1
27604,31043,Vinay Bhat,44,1,A1
27605,31043,Nagaraj Pai,30,1,A2
27606,31043,Ramesh Jadhav,45,1,A3
27607,31044,Lokesh Jadhav,21,1,A1
27608,31045,Darshan Rao,51,1,A1
27609,31046,Lokesh Acharya,22,1,A1
27610,31046,Prasad Kulkarni,28,1,A2
27611,31046,Ashwini B,54,2,A3
27612,31049,Vishnu Iyer,22,1,A1
27613,31052,Raghavendra Devaraj,24,1,A1
27614,31054,Manjunath Naik,34,1,A1
27615,31056,Ganesh Banakar,35,1,A1
27616,31056,Gopal Setty,38,1,A2
27617,31057,Santosh Nayak,55,1,A1
27618,31057,Imran Banakar,19,1,A2
27619,31058,Sunil Kulkarni N,42,1,A1
27620,31059,Ravi Banakar,35,1,A1
27621,31059,Ramesh Angadi,42,1,A2
27622,31060,Abdul Biradar D,36,1,A1
27623,31061,Thomas T,23,1,A1
27624,31062,Rohit Kulkarni,40,1,A1
27625,31062,Ganesh Reddy,41,1,A2
27626,31063,Rohit Setty P,30,1,A1
27627,31063,Manjunath Bhat B,42,1,A2
27628,31063,Anil Yadrami,33,1,A3
27629,31065,Basavaraj G,36,1,A1
27630,31066,Lokesh R,23,1,A1
27631,31067,Anil Prasad R,38,1,A1
27632,31067,Pooja Hanumanthappa,47,2,A2
27633,31069,Ganesh S,27,1,A1
27634,31069,Madhu Poojary,27,1,A2
27635,31070,Madhu Desai,55,1,A1
27636,31070,Shivakumar Setty,36,1,A2
27637,31071,Abdul Jadhav,35,1,A1
27638,31071,Deepak Kulkarni,50,1,A2
27639,31073,Harish Setty,19,1,A1
27640,31073,Harish B,44,1,A2
27641,31073,Umesh Kollegal,32,1,A3
27642,31074,Thomas T,44,1,A1
27643,31074,Srinivas N,25,1,A2
27644,31074,Darshan Banakar,31,1,A3
27645,31075,Prakash Patil,51,1,A1
27646,31076,Lokesh Nelamangala,39,1,A1
27647,31076,Sujatha Kulkarni A,22,2,A2
27648,31077,Darshan R,48,1,A1
27649,31079,Suresh Biradar,25,1,A1
27650,31079,David Naik,31,1,A2
27651,31080,Suresh K,45,1,A1
27652,31080,Harish Sagara,24,1,A2
27653,31080,Harish Gowda,40,1,A3
27654,31081,Sunil R,55,1,A1
27655,31082,Arun Pai,38,1,A1
27656,31083,Shivakumar Hiremath,25,1,A1
27657,31083,Gopal Prasad,20,1,A2
27658,31083,Shankar Ballal,50,1,A3
27659,31084,Netra Swamy,26,2,A1
27660,31085,Deepak Malavalli,19,1,A1
27661,31086,Basavaraj Shetty,51,1,A1
27662,31086,Prakash Naik,35,1,A2
27663,31087,Ramesh V,30,1,A1
27664,31088,Yogesh Naik,34,1,A1
27665,31088,Abdul V,51,1,A2
27666,31089,Abdul G,45,1,A1
27667,31089,Harish Gowda,24,1,A2
27668,31089,Imran K,45,1,A3
27669,31092,Mary Murthy,51,2,A1
27670,31093,Umesh Desai T,36,1,A1
27671,31093,Basavaraj Hanumanthappa,51,1,A2
27672,31094,Ramesh Kori,27,1,A1
27673,31094,Ravi Prasad,22,1,A2
27674,31097,Raghavendra Biradar,38,1,A1
27675,31097,Prakash Pai,51,1,A2
27676,31098,Vishnu S,44,1,A1
27677,31098,Syed Hegde,41,1,A2
27678,31102,Kiran Nayak,24,1,A1
27679,31105,Praveen R,39,1,A1
27680,31105,Prasad A,21,1,A2
27681,31105,Girish Setty,30,1,A3
27682,31106,Vishnu Kumar,38,1,A1
27683,31107,Vidya H,53,2,A1
27684,31107,David Nayak,38,1,A2
27685,31109,Sandeep Setty,47,1,A1
27686,31110,Vijay R,36,1,A1
27687,31111,Ravi T,46,1,A1
27688,31112,Thomas Poojary,20,1,A1
27689,31113,Manjunath Patil,44,1,A1
27690,31113,Imran Devaraj,35,1,A2
27691,31113,David Setty H,35,1,A3
27692,31114,Gopal Kulkarni,35,1,A1
27693,31114,Chandru Kulkarni A,33,1,A2
27694,31114,Prasad Hanumanthappa,23,1,A3
27695,31115,Santosh Biradar,45,1,A1
27696,31115,Ramesh Reddy,25,1,A2
27697,31118,Sandeep Desai,42,1,A1
27698,31120,Ramesh Gowda,32,1,A1
27699,31120,Vinay Biradar,22,1,A2
27700,31124,Thomas Kulkarni,22,1,A1
27701,31125,Ayesha Kamath G,19,2,A1
27702,31125,Sandeep Hanumanthappa A,46,1,A2
27703,31126,Vidya Reddy,52,2,A1
27704,31127,Shankar Naik B,45,1,A1
27705,31128,Santosh Desai,48,1,A1
27706,31128,Arun Iyer,29,1,A2
27707,31131,Kiran Devaraj,49,1,A1
27708,31131,Santosh G,20,1,A2
27709,31131,David B,43,1,A3
27710,31134,Sushma Hiremath P,24,2,A1
27711,31134,Chandru Prasad,27,1,A2
27712,31135,Prakash D,24,1,A1
27713,31135,Venkatesh Hegde,42,1,A2
27714,31137,Vijay Kumar,43,1,A1
27715,31137,Rohit Kamath,55,1,A2
27716,31138,Ramya Desai S,31,2,A1
27717,31138,Darshan Shetty,37,1,A2
27718,31139,Rohit Angadi,25,1,A1
27719,31142,Girish Swamy,31,1,A1
27720,31143,Shankar Kamath,53,1,A1
27721,31143,Ashok Biradar,24,1,A2
27722,31146,Sushma Reddy,51,2,A1
27723,31147,Basavaraj Hegde,24,1,A1
27724,31150,Prakash Kori,46,1,A1
27725,31150,Abdul Biradar,23,1,A2
27726,31150,Anil S,23,1,A3
27727,31151,Vishnu Naik,40,1,A1
27728,31151,Ravi Biradar P,37,1,A2
27729,31155,Shankar Iyer,52,1,A1
27730,31158,Sahana Nayak,26,2,A1
27731,31159,Gopal Hegde,24,1,A1
27732,31161,Vishnu Gowda,52,1,A1
27733,31162,Srinivas Biradar D,45,1,A1
27734,31163,Nagaraj Jadhav,29,1,A1
27735,31165,Raghavendra Setty,32,1,A1
27736,31167,Anil Ballal,51,1,A1
27737,31167,Chandru Patil,48,1,A2
27738,31168,Ganesh Jadhav,34,1,A1
27739,31169,Suresh Gokak,31,1,A1
27740,31170,Lokesh Hanumanthappa,41,1,A1
27741,31170,Umesh Jadhav,23,1,A2
27742,31172,Manjunath S,53,1,A1
27743,31172,Deepak Banakar,35,1,A2
27744,31173,Lokesh Devaraj,30,1,A1
27745,31173,Madhu Jadhav,49,1,A2
27746,31174,Meena G,31,2,A1
27747,31175,Yogesh Prasad,27,1,A1
27748,31175,Darshan Hegde,34,1,A2
27749,31176,Pooja Setty,24,2,A1
27750,31179,Karthik Devaraj,34,1,A1
27751,31179,Shivakumar Angadi,53,1,A2
27752,31180,Raghavendra Kamath,48,1,A1
27753,31181,Santosh Prasad,28,1,A1
27754,31183,Rohit Kamath,55,1,A1
27755,31184,Harish Hiremath,23,1,A1
27756,31185,Arun Rao,19,1,A1
27757,31186,Naveen Poojary,29,1,A1
27758,31187,Suresh Shetty,46,1,A1
27759,31188,Madhu Gowda,42,1,A1
27760,31188,Deepak Hegde,21,1,A2
27761,31189,Anil Reddy,22,1,A1
27762,31191,Ashok Ballal,23,1,A1
27763,31191,Ashwini Bhadravathi,42,2,A2
27764,31192,Thomas Rao,36,1,A1
27765,31192,Bharathi Kumar,49,2,A2
27766,31193,Ganesh Reddy,33,1,A1
27767,31194,Basavaraj Yellapur,50,1,A1
27768,31196,Prasad Rao A,54,1,A1
27769,31197,Vidya Setty V,25,2,A1
27770,31198,Mahesh Bantwal V,47,1,A1
27771,31199,Darshan Banakar,21,1,A1
27772,31201,Thomas H,55,1,A1
27773,31202,Praveen Biradar,25,1,A1
27774,31203,Syed Belur,41,1,A1
27775,31203,Syed Iyer B,22,1,A2
27776,31205,Nagaraj Saundatti,39,1,A1
27777,31207,Rekha Biradar,50,2,A1
27778,31208,Yogesh Harohalli,47,1,A1
27779,31209,Imran Acharya L,25,1,A1
27780,31209,Basavaraj Naik,44,1,A2
27781,31209,Karthik Kamath,23,1,A3
27782,31210,Yamuna Biradar,46,2,A1
27783,31210,Netra Banakar,21,2,A2
27784,31214,Suresh Kamath,52,1,A1
27785,31215,Suresh Hanumanthappa,35,1,A1
27786,31215,Ashok Naik,49,1,A2
27787,31217,Srinivas K,38,1,A1
27788,31218,Arun Hiremath,46,1,A1
27789,31218,Basavaraj Hanumanthappa,20,1,A2
27790,31220,Ramesh Kamath D,47,1,A1
27791,31220,Santosh Bhat,51,1,A2
27792,31221,Deepak Prasad,50,1,A1
27793,31225,Thomas Kamath,51,1,A1
27794,31229,Syed Gangavathi,36,1,A1
27795,31232,Sunil Nayak,25,1,A1
27796,31233,Ramesh Setty,43,1,A1
27797,31233,Manjunath Hegde,34,1,A2
27798,31234,Syed Poojary,51,1,A1
27799,31236,Rohit Kamath,39,1,A1
27800,31239,Praveen Prasad,25,1,A1
27801,31239,Shivakumar Angadi S,52,1,A2
27802,31240,Madhu Kadur R,32,1,A1
27803,31241,Chandru Swamy A,48,1,A1
27804,31241,Vishnu G,40,1,A2
27805,31242,Mohan Pai D,19,1,A1
27806,31243,Karthik L,51,1,A1
27807,31243,Kiran Patil,34,1,A2
27808,31244,Raghavendra Shetty,21,1,A1
27809,31246,Ganesh Poojary,35,1,A1
