ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
37110,37110,Karthik Hegde,70,6,1,1,1
37111,37111,Karthik Prasad,53,2,1,2,1
37112,37112,Praveen Kumar,50,5,1,3,1
37113,37113,Shivakumar Kumar,65,2,2,4,1
37114,37114,Sahana V,37,7,1,5,2
37115,37115,Girish Rao,65,3,1,5,1
37116,37116,Raghavendra T,44,3,1,2,1
37117,37117,Raghavendra P,36,8,3,1,3
37118,37118,Basavaraj Bhat,45,3,2,5,1
37119,37119,Bharathi Hegde,69,9,1,3,2
37120,37120,Chaitra B,20,8,2,1,2
37121,37121,Shivakumar R,28,3,1,2,1
37122,37122,Kiran Ballal,29,1,1,5,1
37123,37123,Raghavendra Reddy,35,10,1,3,1
37124,37124,Vijay Kori,66,10,1,2,1
37125,37125,Sushma Hiremath,66,1,1,1,2
37126,37126,Prakash Prasad,21,9,1,4,1
37127,37127,Prakash Murthy,51,10,1,1,1
37128,37128,Sowmya H,43,9,2,4,2
37129,37129,Venkatesh Hiremath,43,5,1,2,1
37130,37130,Yogesh Kamath,20,6,1,2,1
37131,37131,Mohan Murthy,64,1,2,2,1
37132,37132,Nandini Prasad,70,6,1,4,2
37133,37133,Kavya Swamy,38,8,1,5,2
37134,37134,Manjunath Banakar,67,8,1,3,1
37135,37135,Suresh Setty,61,5,1,5,1
37136,37136,Yamuna Desai,46,3,1,5,2
37137,37137,Deepa Jadhav,58,5,1,3,2
37138,37138,Sahana Kori K,41,3,1,3,2
37139,37139,Manjunath Hanumanthappa,24,9,1,2,1
37140,37140,Deepak Rao,26,7,1,2,1
37141,37141,Mahesh Reddy,20,4,1,2,1
37142,37142,Netra Devaraj,31,6,1,4,2
37143,37143,Mohan M,58,1,1,2,1
37144,37144,Meena Nayak,54,1,7,5,2
37145,37145,Santosh Naik,47,3,1,2,1
37146,37146,Roopa Devaraj,38,10,2,1,2
37147,37147,Vijay Nayak,55,4,2,3,1
37148,37148,Praveen Desai,62,9,1,3,1
37149,37149,Anitha B,51,10,2,3,2
37150,37150,Naveen Ballal,66,7,1,1,1
37151,37151,Ashok Poojary,50,10,1,3,1
37152,37152,Arun Acharya,44,5,1,2,1
37153,37153,Syed Kamath,66,7,1,1,1
37154,37154,Kavya G,65,1,1,2,2
37155,37155,Vinay Pai,46,3,1,3,1
37156,37156,Ashok Biradar,42,7,3,4,1
37157,37157,Manjunath Prasad,22,8,1,4,1
37158,37158,Ashok Bhat,65,1,1,1,1
37159,37159,Prakash Gowda,33,7,1,4,1
37160,37160,Mary L,43,9,1,4,2
37161,37161,Anitha Murthy,45,2,2,2,2
37162,37162,Lokesh Nayak,61,6,1,5,1
37163,37163,Sowmya Kumar,20,6,1,1,2
37164,37164,Venkatesh Angadi,42,6,2,5,1
37165,37165,Roopa Gowda,47,9,1,5,2
37166,37166,Nagaraj Kori D,36,10,1,1,1
37167,37167,Meena Hegde,27,9,1,1,2
37168,37168,Umesh Jadhav,61,4,1,4,1
37169,37169,Yogesh Acharya,69,8,1,4,1
37170,37170,Shivakumar Biradar,51,1,1,5,1
37171,37171,Sandeep Naik T,42,1,1,2,1
37172,37172,Ravi Kulkarni,28,7,1,5,1
37173,37173,Girish Murthy,69,3,3,2,1
37174,37174,Ashok Kamath N,18,7,1,1,1
37175,37175,Ashwini Biradar T,41,6,1,1,2
37176,37176,Praveen Prasad,53,10,1,5,1
37177,37177,Sujatha Patil,48,1,1,3,2
37178,37178,Umesh Angadi,68,3,1,5,1
37179,37179,Ayesha Kumar,42,1,1,2,2
37180,37180,Ramesh Murthy,22,2,1,4,1
37181,37181,Lokesh Nayak,65,10,3,2,1
37182,37182,Madhu R,59,8,1,1,1
37183,37183,Shankar V,60,9,1,5,1
37184,37184,Venkatesh Prasad,58,3,2,2,1
37185,37185,Suresh Kamath,66,6,1,1,1
37186,37186,Deepak Desai,57,3,1,2,1
37187,37187,Mary Naik,25,7,1,3,2
37188,37188,Vishnu Murthy,26,7,1,5,1
37189,37189,Ayesha Poojary,45,10,1,1,2
37190,37190,Ayesha Iyer,52,8,1,1,2
37191,37191,Manjunath Iyer,22,4,1,3,1
37192,37192,Girish K,36,3,1,3,1
37193,37193,Geetha Banakar,25,5,1,2,2
37194,37194,Yamuna Ballal,34,9,1,3,2
37195,37195,Sujatha Bhat,61,9,2,4,2
37196,37196,Srinivas Naik,65,3,1,2,1
37197,37197,Ramya P,55,1,1,1,2
37198,37198,Vidya Naik,38,8,1,4,2
37199,37199,Darshan H,36,5,1,2,1
37200,37200,Kavya V,50,7,1,2,2
37201,37201,Ramesh Iyer,18,8,1,4,1
37202,37202,Vinay Kulkarni,27,7,1,4,1
37203,37203,Kavya Bhat,39,6,1,1,2
37204,37204,Darshan Ballal,55,8,1,2,1
37205,37205,Harish Kulkarni,52,5,1,1,1
37206,37206,Kavya Poojary,31,1,1,5,2
37207,37207,Ashok Devaraj,21,9,1,4,1
37208,37208,Shivakumar Reddy,18,8,1,1,1
37209,37209,Arun Nayak,36,5,2,5,1
37210,37210,Arun Kumar T,37,3,1,3,1
37211,37211,Ashok P,44,7,2,4,1
37212,37212,Syed Shetty,29,10,1,5,1
37213,37213,Shivakumar S,18,5,1,1,1
37214,37214,Fathima Prasad,56,10,1,2,2
37215,37215,Mary Hegde R,68,7,2,5,2
37216,37216,Madhu Gowda,21,7,5,2,1
37217,37217,Sujatha B,39,10,1,2,2
37218,37218,Fathima K,64,1,2,5,2
37219,37219,Manjunath Prasad,28,4,2,3,1
37220,37220,Girish Murthy,49,6,1,5,1
37221,37221,Vinay Hiremath,39,6,1,3,1
37222,37222,Madhu Rao S,23,8,1,3,1
37223,37223,Darshan R,64,5,1,2,1
37224,37224,Harish Iyer,22,3,1,2,1
37225,37225,Praveen Prasad,39,2,1,5,1
37226,37226,Rohit Kumar T,28,4,1,4,1
37227,37227,Rekha Banakar,57,6,1,1,2
37228,37228,Thomas Kumar,33,7,1,4,1
37229,37229,Gopal Kumar,19,5,1,4,1
37230,37230,Padma Murthy,62,2,1,3,2
37231,37231,Deepak L,35,10,1,2,1
37232,37232,Geetha Kumar,29,7,1,1,2
37233,37233,Deepa Hanumanthappa,67,8,1,1,2
37234,37234,Sushma Hiremath,33,2,1,3,2
37235,37235,Karthik Iyer,49,6,1,1,1
37236,37236,Meena Gowda,67,10,1,1,2
37237,37237,Madhu Bhat G,40,8,2,3,1
37238,37238,Chandru Kulkarni,67,1,1,4,1
37239,37239,Anil Hegde,47,6,1,5,1
37240,37240,Rohit Banakar,26,5,1,5,1
37241,37241,Suresh Banakar,39,3,1,1,1
37242,37242,Ramesh Hiremath L,31,4,1,5,1
37243,37243,Ganesh Gowda A,70,3,1,5,1
37244,37244,Padma Bhat,62,9,1,3,2
37245,37245,Praveen Poojary,22,8,1,3,1
37246,37246,Ramya Shetty B,19,5,1,2,2
37247,37247,Vinay Iyer B,50,7,2,4,1
37248,37248,Yogesh Kumar,58,7,1,4,1
37249,37249,Santosh Kamath,56,7,1,5,1
37250,37250,Basavaraj Kamath,41,1,2,4,1
37251,37251,Darshan Murthy R,24,4,1,4,1
37252,37252,Girish Prasad,67,3,1,5,1
37253,37253,Chandru Murthy V,23,7,1,2,1
37254,37254,Naveen Banakar,63,7,2,4,1
37255,37255,Praveen Iyer,40,1,1,5,1
37256,37256,Praveen Naik T,33,10,1,3,1
37257,37257,Sowmya Shetty,41,6,1,3,2
37258,37258,Karthik Setty,50,4,1,5,1
37259,37259,Ashwini Bhat,61,7,1,3,2
37260,37260,Gopal Bhat,24,7,2,1,1
37261,37261,Bharathi Shetty,60,9,1,1,2
37262,37262,Vijay Ballal,62,9,1,1,1
37263,37263,Thomas Hegde,49,6,1,2,1
37264,37264,Nandini K,31,5,1,1,2
37265,37265,Shivakumar Jadhav,46,10,1,5,1
37266,37266,Netra H,41,7,1,4,2
37267,37267,Ramesh H,61,6,1,5,1
37268,37268,Suresh Gowda,53,6,1,1,1
37269,37269,Pooja P,55,3,1,1,2
37270,37270,Sowmya Gowda,46,5,6,3,2
37271,37271,Geetha Kori,40,10,1,3,2
37272,37272,Divya Kori G,42,2,1,1,2
37273,37273,Sandeep Hiremath,50,9,1,2,1
37274,37274,Srinivas Nayak,65,4,1,2,1
37275,37275,Basavaraj Pai,25,5,1,4,1
37276,37276,Grace V,30,6,1,2,2
37277,37277,Ravi Desai,48,7,1,2,1
37278,37278,Praveen Kulkarni,42,8,1,4,1
37279,37279,Umesh Prasad,69,2,2,3,1
37280,37280,Padma Poojary,54,6,1,4,2
37281,37281,Sahana Naik,40,6,1,2,2
37282,37282,Shwetha Swamy,60,5,2,2,2
37283,37283,Sowmya Naik,25,4,1,3,2
37284,37284,Fathima Rao,68,6,1,2,2
37285,37285,Gopal Setty,31,3,1,3,1
37286,37286,Syed Ballal,34,6,1,5,1
37287,37287,Rohit Banakar,66,6,1,2,1
37288,37288,Divya D,35,8,1,1,2
37289,37289,Bhavya A,68,1,1,3,2
37290,37290,Naveen Swamy,41,6,1,2,1
37291,37291,Netra Swamy,26,4,1,5,2
37292,37292,Netra Poojary,26,8,1,3,2
37293,37293,Shwetha Hegde,43,2,1,5,2
37294,37294,Nagaraj Rao,41,2,5,4,1
37295,37295,Nandini Naik,33,7,1,2,2
37296,37296,Meena Kumar,65,10,2,3,2
37297,37297,Thomas Naik,37,10,1,1,1
37298,37298,Ashwini Kori,22,4,1,1,2
37299,37299,Shankar Setty,27,2,1,3,1
37300,37300,Prakash Patil,53,10,1,5,1
37301,37301,Imran Kumar R,54,10,1,4,1
37302,37302,Srinivas Shetty,65,1,1,5,1
37303,37303,Venkatesh Shetty,32,9,1,1,1
37304,37304,Prakash Biradar,22,8,1,5,1
37305,37305,Vishnu Hiremath,52,4,1,2,1
37306,37306,Nandini T,28,10,1,3,2
37307,37307,Yogesh Banakar,31,7,1,2,1
37308,37308,Vinay Patil,67,7,1,5,1
37309,37309,Shivakumar Rao L,32,2,1,1,1
37310,37310,Praveen Biradar,31,8,1,4,1
37311,37311,Praveen Pai,37,1,1,5,1
37312,37312,Ramya Nayak,48,3,1,4,2
37313,37313,Sandeep Hiremath,22,4,1,5,1
37314,37314,Girish D,48,9,1,5,1
37315,37315,Roopa Kulkarni,63,6,1,5,2
37316,37316,Vinay Prasad,23,7,2,3,1
37317,37317,Geetha Patil,36,8,1,3,2
37318,37318,Prasad Hegde,55,5,2,1,1
37319,37319,Basavaraj Banakar,43,3,1,3,1
37320,37320,Vidya Poojary,43,1,2,3,2
37321,37321,Lakshmi Patil,61,10,1,2,2
37322,37322,Suresh Nayak,69,6,1,4,1
37323,37323,Uma H,69,10,1,2,2
37324,37324,Venkatesh Devaraj,55,4,1,5,1
37325,37325,Rohit Hanumanthappa N,44,8,2,4,1
37326,37326,Yogesh Reddy,22,4,1,5,1
37327,37327,Prasad Acharya,33,7,1,1,1
37328,37328,Ganesh Setty,61,10,1,4,1
37329,37329,Padma Kumar,49,6,1,2,2
37330,37330,Fathima Devaraj,34,7,2,5,2
37331,37331,Karthik V,64,10,1,1,1
37332,37332,Padma T,28,2,1,2,2
37333,37333,Suresh Prasad,22,10,1,1,1
37334,37334,Basavaraj D,55,10,1,3,1
37335,37335,Darshan T,48,9,1,2,1
37336,37336,Vishnu Bhat,41,7,1,3,1
37337,37337,Shivakumar Kamath,27,8,1,3,1
37338,37338,Yogesh Kumar,25,3,1,4,1
37339,37339,Lokesh Jadhav,68,1,1,3,1
37340,37340,Grace Hanumanthappa,24,6,1,5,2
37341,37341,Ganesh Banakar,55,1,3,3,1
37342,37342,Shankar Naik,18,2,1,3,1
37343,37343,Grace Banakar,26,10,3,2,2
37344,37344,Anitha Angadi,38,5,1,4,2
37345,37345,Santosh Iyer,50,7,1,3,1
37346,37346,Ramesh Gowda,30,8,1,4,1
37347,37347,Sunil L,43,5,1,1,1
37348,37348,Ashwini Hiremath,21,10,1,5,2
37349,37349,Shankar Swamy,51,1,1,1,1
37350,37350,Gopal Iyer,45,10,1,5,1
37351,37351,Deepa Bhat,35,4,1,2,2
37352,37352,Girish T,50,6,1,5,1
37353,37353,Darshan Shetty,50,5,1,3,1
37354,37354,Abdul Naik,45,10,1,5,1
37355,37355,Nagaraj Desai,44,1,1,5,1
37356,37356,Nagaraj Shetty K,56,4,1,4,1
37357,37357,Ashwini Angadi,45,3,1,4,2
37358,37358,Yogesh Iyer,29,5,1,4,3
37359,37359,Gopal L,25,9,1,1,1
37360,37360,Karthik Banakar,58,7,1,3,1
37361,37361,Uma Poojary,30,10,1,2,2
37362,37362,Bhavya Setty,51,8,1,3,2
37363,37363,Rekha Hegde,49,5,1,5,2
37364,37364,Shwetha Reddy,67,7,1,5,2
37365,37365,Netra G,66,6,1,3,2
37366,37366,Ashwini Bhat,21,10,1,2,2
37367,37367,Anil Poojary,39,3,1,5,1
37368,37368,Santosh Prasad V,48,3,1,5,1
37369,37369,Anitha R,27,4,1,3,2
37370,37370,Vishnu Jadhav,27,2,1,4,1
37371,37371,Vijay Rao,59,9,1,5,1
37372,37372,Kavya K,49,9,1,1,2
37373,37373,Sunil Shetty,55,9,1,3,1
37374,37374,Mary Desai L,58,6,1,2,2
37375,37375,Roopa B,65,2,1,3,2
37376,37376,David L,58,7,3,5,1
37377,37377,Ravi Hegde,50,2,1,5,1
37378,37378,Rekha Kumar,68,1,1,2,2
37379,37379,Basavaraj Pai,28,2,1,5,1
37380,37380,Prakash Rao,52,10,1,4,1
37381,37381,Grace Kamath,39,3,2,5,2
37382,37382,Thomas Hiremath,42,1,1,4,1
37383,37383,Bhavya Murthy,45,9,1,4,2
37384,37384,Padma Acharya,61,6,1,5,2
37385,37385,Chaitra Kumar,59,5,1,3,2
37386,37386,Abdul Rao,38,10,1,5,1
37387,37387,Sowmya Kulkarni,58,8,1,5,2
37388,37388,Shivakumar Hanumanthappa,36,7,1,3,1
37389,37389,Prasad Naik,53,10,1,3,1
37390,37390,Manasa Ballal,28,5,1,2,2
37391,37391,Pooja Hegde,54,7,1,5,2
37392,37392,Karthik Kulkarni N,61,4,1,1,3
37393,37393,Mohan T,32,1,1,1,1
37394,37394,Vinay Biradar,62,1,1,3,1
37395,37395,Roopa Angadi,60,7,1,5,2
37396,37396,Lokesh Reddy,59,2,1,5,1
37397,37397,Chaitra Jadhav B,47,8,1,1,2
37398,37398,Girish Murthy,36,4,1,3,1
37399,37399,Ayesha Jadhav,26,6,1,4,2
37400,37400,Vijay Hegde,49,6,1,5,1
37401,37401,Sandeep Acharya,62,9,1,5,1
37402,37402,Kiran Biradar,26,6,1,3,1
37403,37403,Lokesh Poojary,60,3,1,3,1
37404,37404,Lakshmi Shetty,54,1,1,1,2
37405,37405,Sandeep Hiremath,46,10,1,4,1
37406,37406,Vishnu Hiremath,25,4,1,2,1
37407,37407,Nagaraj Acharya,39,3,1,2,1
37408,37408,Karthik Kamath,66,9,1,4,1
37409,37409,Anil Setty,47,10,1,3,1
37410,37410,Bhavya Acharya,43,1,1,3,2
37411,37411,Imran Kori,36,10,1,3,1
37412,37412,Ayesha Naik,26,2,1,3,2
37413,37413,Kiran Swamy,56,7,1,5,1
37414,37414,Karthik Naik,58,2,1,3,1
37415,37415,Prasad Reddy,33,2,2,2,1
37416,37416,Umesh Acharya,49,2,1,3,1
37417,37417,Nandini Patil,67,3,1,3,2
37418,37418,Shwetha N,18,4,1,3,2
37419,37419,Chaitra Hanumanthappa,60,2,1,3,2
37420,37420,Syed Gowda B,48,2,1,1,1
37421,37421,Vijay Acharya,38,10,1,3,1
37422,37422,Santosh Kumar,69,3,1,1,1
37423,37423,Umesh Shetty,18,6,1,1,1
37424,37424,Kiran Devaraj,48,4,1,5,1
37425,37425,Venkatesh A,32,6,2,4,1
37426,37426,Venkatesh Nayak,46,10,1,5,1
37427,37427,Chandru Hanumanthappa,53,9,1,4,1
37428,37428,David Nayak T,46,3,1,4,1
37429,37429,Shwetha Biradar,60,1,1,3,2
37430,37430,Chandru Biradar,64,6,1,2,1
37431,37431,Naveen Hegde,23,3,2,1,1
37432,37432,Srinivas Naik,63,8,1,2,1
37433,37433,Sowmya Pai,69,9,1,5,2
37434,37434,Karthik Setty,49,4,1,1,1
37435,37435,Netra S,29,7,1,5,2
37436,37436,Shankar Hegde,44,2,1,2,1
37437,37437,Shankar Hiremath,33,10,1,1,1
37438,37438,Prasad Hiremath,44,8,1,2,1
37439,37439,Sunil Ballal,46,3,3,1,1
37440,37440,Darshan Desai,36,10,1,2,1
37441,37441,Madhu Devaraj,37,8,2,3,1
37442,37442,Anitha Hiremath,22,5,1,5,2
37443,37443,Ramesh Shetty,44,3,1,5,1
37444,37444,Anil Murthy,27,3,1,5,1
37445,37445,Prakash Poojary,51,1,1,5,1
37446,37446,Umesh Bhat,61,9,1,5,1
37447,37447,Vinay Jadhav,49,8,1,3,1
37448,37448,Bhavya L,33,9,3,2,2
37449,37449,Vishnu Iyer,18,8,1,5,1
37450,37450,Rajesh Pai,35,6,1,2,1
37451,37451,Sujatha Rao,24,6,1,2,2
37452,37452,Ramesh Rao,70,5,1,5,1
37453,37453,Sunil Hiremath,45,3,1,3,1
37454,37454,Suresh Banakar,31,10,1,3,1
37455,37455,Chandru Kori,49,8,1,1,1
37456,37456,Chandru Prasad,29,1,1,5,1
37457,37457,Bhavya Poojary L,48,5,1,3,2
37458,37458,Prasad Murthy,47,8,1,2,1
37459,37459,Sahana Jadhav,32,10,2,3,2
37460,37460,Sandeep H,43,5,1,4,1
37461,37461,Bharathi Bhat,47,9,2,1,2
37462,37462,Mahesh Kulkarni,44,4,1,4,1
37463,37463,Karthik S,19,3,1,4,1
37464,37464,Thomas Banakar,39,1,1,3,1
37465,37465,Ramesh Jadhav,59,9,4,2,1
37466,37466,Vijay Biradar,24,4,2,4,1
37467,37467,David T,60,10,4,1,1
37468,37468,Basavaraj Banakar,33,9,3,3,1
37469,37469,Yamuna Naik,20,7,1,1,2
37470,37470,Venkatesh Acharya S,53,10,1,3,1
37471,37471,Venkatesh Jadhav,42,6,1,3,1
37472,37472,Deepak Murthy,18,6,1,5,1
37473,37473,Sujatha Kulkarni,47,9,1,4,2
37474,37474,Gopal Kori,22,10,2,2,1
37475,37475,Ravi Bhat,62,9,1,1,1
37476,37476,Yogesh Devaraj,25,3,1,1,1
37477,37477,Thomas V,28,10,1,4,1
37478,37478,Kiran Devaraj,57,4,1,1,1
37479,37479,Thomas Hegde,61,10,1,3,1
37480,37480,Rajesh Kamath,20,2,1,2,1
37481,37481,Anitha R,36,2,1,4,2
37482,37482,Lokesh Ballal T,69,1,1,5,1
37483,37483,Madhu Murthy,33,4,1,2,1
37484,37484,Deepak Jadhav,38,1,1,1,3
37485,37485,Vishnu Devaraj,37,10,1,4,1
37486,37486,Umesh Gowda A,38,5,1,3,1
37487,37487,Rajesh Devaraj,46,10,1,1,1
37488,37488,Grace Poojary,49,3,1,4,2
37489,37489,Mohan Bhat,67,8,1,1,1
37490,37490,Yogesh Angadi,38,9,2,3,1
37491,37491,Ramya Setty,67,1,1,4,2
37492,37492,Divya Ballal,52,2,2,3,2
37493,37493,Uma Kumar,30,6,2,4,2
37494,37494,Lakshmi Acharya,40,3,1,2,2
37495,37495,Anil A,53,5,1,1,1
37496,37496,Sunil Kamath,26,7,1,3,1
37497,37497,Pooja Devaraj H,34,5,1,3,2
37498,37498,Anitha Hanumanthappa,47,2,1,4,2
37499,37499,Santosh Kori,69,6,1,1,1
37500,37500,Rohit Naik,62,2,1,4,1
37501,37501,Ashwini T,51,9,1,3,2
37502,37502,Vidya Nayak,27,6,1,2,2
37503,37503,Meena K,46,2,1,2,2
37504,37504,Harish Biradar,66,8,5,1,1
37505,37505,David Gowda,67,5,1,1,1
37506,37506,Mary Banakar M,50,2,1,2,2
37507,37507,David Banakar R,64,4,1,2,1
37508,37508,Imran Gowda,38,10,1,3,1
37509,37509,Anil L,50,7,1,2,1
37510,37510,Yamuna Biradar,33,1,2,5,2
37511,37511,Ravi Reddy,41,5,2,2,1
37512,37512,Abdul Hiremath,25,3,2,5,1
37513,37513,Harish K,69,3,1,1,1
37514,37514,Manasa Kumar,27,4,1,3,2
37515,37515,Syed Pai B,64,3,1,4,1
37516,37516,Karthik Bhat,46,4,1,2,1
37517,37517,Lokesh Angadi,46,9,1,4,1
37518,37518,Ganesh K,24,3,1,5,3
37519,37519,Ramya Reddy,68,6,1,1,2
37520,37520,Anil Naik,69,9,1,4,1
37521,37521,Karthik Banakar K,34,2,1,4,1
37522,37522,Sunitha Nayak,50,8,4,3,2
37523,37523,Harish Hiremath,66,10,2,5,1
37524,37524,Vijay Gowda,63,10,1,5,1
37525,37525,Ganesh H,50,5,5,3,1
37526,37526,Sahana Iyer,69,5,1,1,2
37527,37527,Syed Desai,46,5,1,1,1
37528,37528,Ganesh Ballal,46,4,1,5,1
37529,37529,Imran Desai S,40,5,1,3,1
37530,37530,Syed Kamath,20,2,1,5,1
37531,37531,Sandeep Murthy N,61,7,1,3,1
37532,37532,Srinivas Nayak,46,4,2,4,1
37533,37533,Deepa K,43,4,1,1,2
37534,37534,Chaitra Shetty,64,1,1,1,2
37535,37535,Sujatha Pai,65,4,1,1,2
37536,37536,Sandeep Patil,50,6,1,1,1
37537,37537,Ramesh Kamath T,47,6,4,2,1
37538,37538,Abdul Rao,32,2,1,4,1
37539,37539,Harish Acharya R,36,8,1,5,1
37540,37540,Roopa Kori,43,2,1,1,2
37541,37541,Karthik Kamath,70,3,1,3,1
37542,37542,Kavya Poojary,31,5,1,4,2
37543,37543,Lakshmi Kumar,20,3,1,4,2
37544,37544,Girish R,27,8,1,2,1
37545,37545,Padma Pai,39,4,2,2,2
37546,37546,Vinay Reddy,33,4,3,2,1
37547,37547,Shwetha Desai,27,7,6,3,2
37548,37548,Lakshmi D,29,5,1,1,2
37549,37549,Srinivas Banakar,56,5,1,1,1
37550,37550,Geetha Prasad,29,7,2,1,2
37551,37551,Imran Murthy,62,10,3,5,1
37552,37552,Venkatesh Swamy,70,1,1,3,1
37553,37553,Rajesh K,47,6,2,3,1
37554,37554,Sandeep Murthy,65,9,1,1,1
37555,37555,Darshan Hegde,28,1,2,5,1
37556,37556,Praveen Kumar,36,8,1,2,1
37557,37557,Syed Hegde,24,1,1,5,1
37558,37558,Syed Gowda,53,6,1,2,1
37559,37559,Imran Bhat,68,8,1,3,1
37560,37560,Shwetha Naik,21,8,1,3,2
37561,37561,Syed Hiremath,56,6,1,4,1
37562,37562,Mohan Pai,38,6,1,5,1
37563,37563,Shankar G,42,4,7,4,1
37564,37564,Sushma Jadhav D,41,6,1,2,2
37565,37565,Venkatesh Banakar,51,4,1,2,1
37566,37566,Netra T,43,1,2,1,2
37567,37567,Sahana Gowda N,68,4,1,2,2
37568,37568,Roopa Rao M,63,10,1,2,2
37569,37569,Nandini Reddy,32,1,1,4,2
37570,37570,Mary P,38,8,1,1,2
37571,37571,Deepa B,27,10,3,2,2
37572,37572,Umesh Shetty S,22,2,1,4,1
37573,37573,Darshan Iyer,36,8,1,5,1
37574,37574,Uma Angadi,41,5,1,3,2
37575,37575,Kavya D,39,5,1,3,2
37576,37576,Raghavendra Hegde,30,9,1,2,1
37577,37577,Rohit Iyer,58,5,1,2,1
37578,37578,Vijay Kumar,30,8,1,4,1
37579,37579,Venkatesh Biradar,43,1,2,5,1
37580,37580,Raghavendra Poojary,47,5,1,3,1
37581,37581,Deepak Iyer,55,4,1,2,1
37582,37582,Abdul Murthy,69,9,1,5,1
37583,37583,Roopa B,65,6,1,5,2
37584,37584,Sowmya Prasad,37,2,1,2,2
37585,37585,Padma Acharya,55,3,1,1,2
37586,37586,Madhu Devaraj,41,8,1,1,1
37587,37587,Karthik K,52,8,1,5,1
37588,37588,Chaitra N,57,4,1,5,2
37589,37589,Shankar Swamy M,35,1,1,3,1
37590,37590,Divya P,55,1,1,1,2
37591,37591,Anil Naik,36,7,1,1,1
37592,37592,Chandru Kulkarni,30,8,1,4,1
37593,37593,Sahana Pai,65,9,1,2,2
37594,37594,Naveen Nayak,22,6,1,1,1
37595,37595,Vidya Iyer,60,1,1,4,2
37596,37596,Manjunath Reddy,39,7,1,3,1
37597,37597,Lakshmi Devaraj,35,7,4,4,2
37598,37598,Grace Setty,46,4,1,3,2
37599,37599,Naveen S,18,7,1,2,1
37600,37600,Imran Reddy,32,6,3,3,1
37601,37601,Manjunath M,35,10,1,4,1
37602,37602,Gopal Pai,51,10,1,1,1
37603,37603,Naveen Banakar L,33,9,1,1,1
37604,37604,Bharathi Nayak,60,4,1,3,2
37605,37605,Lakshmi Ballal,26,5,1,2,2
37606,37606,Thomas Kori M,39,4,1,5,1
37607,37607,Manjunath Ballal,69,4,1,5,1
37608,37608,Mohan Kumar,29,6,1,3,1
37609,37609,Bhavya A,26,2,1,5,2
37610,37610,Chaitra Kori,46,7,1,1,2
37611,37611,Yogesh Ballal,22,2,1,2,1
37612,37612,Rajesh Patil,40,8,1,4,1
37613,37613,Rekha T,38,6,1,1,2
37614,37614,Vidya Banakar,33,5,1,4,2
37615,37615,Ashwini Swamy,41,3,1,1,2
37616,37616,David Ballal,34,1,1,2,1
37617,37617,David Shetty,70,2,1,3,1
37618,37618,Chandru Iyer H,31,5,1,1,1
37619,37619,Vijay Kumar,28,6,1,3,1
37620,37620,Padma B,64,4,1,3,2
37621,37621,Shivakumar Acharya,26,9,1,5,1
37622,37622,Girish Pai,37,3,1,4,1
37623,37623,Mohan Reddy,36,1,1,2,1
37624,37624,Ganesh Kulkarni,62,2,1,5,1
37625,37625,Prasad D,34,5,1,2,1
37626,37626,Fathima Kumar,42,2,1,2,2
37627,37627,Vishnu Bhat,65,2,2,3,3
37628,37628,Syed Poojary,60,5,1,4,1
37629,37629,Deepa Prasad,37,10,1,2,2
37630,37630,Suresh Devaraj T,26,7,1,4,1
37631,37631,Anitha Pai,59,6,1,3,2
37632,37632,Prasad Kumar,59,2,7,3,1
37633,37633,Sunil Kumar,27,5,1,2,1
37634,37634,Thomas Murthy,41,6,1,3,1
37635,37635,Madhu B,28,1,1,3,1
37636,37636,Ashok R,23,6,1,2,1
37637,37637,Yogesh Reddy,25,6,2,4,1
37638,37638,Ramesh Banakar,50,6,1,1,1
37639,37639,Sunil Ballal,19,8,1,3,1
37640,37640,Ravi Patil,37,1,1,4,1
37641,37641,Sahana Biradar,58,10,1,3,2
37642,37642,Bharathi Kulkarni A,56,4,1,2,2
37643,37643,Sujatha Desai,24,7,2,3,2
37644,37644,Basavaraj Biradar,50,5,1,3,1
37645,37645,Praveen Patil,59,5,1,3,1
37646,37646,Ramesh D,58,2,2,2,1
37647,37647,Uma Patil,18,6,1,2,2
37648,37648,Roopa Poojary,67,4,1,2,2
37649,37649,Gopal Hanumanthappa,23,3,4,4,1
37650,37650,Fathima Iyer K,70,1,1,3,2
37651,37651,Shwetha Pai,39,1,1,3,2
37652,37652,Meena Poojary,66,2,1,1,2
37653,37653,Raghavendra Poojary,42,4,1,3,1
37654,37654,Sahana Bhat,47,3,1,1,2
37655,37655,Padma Ballal,29,7,2,1,2
37656,37656,Netra Setty,49,4,1,5,2
37657,37657,Girish Angadi,55,3,1,4,1
37658,37658,Santosh Poojary,67,4,1,1,1
37659,37659,Chandru Patil L,59,1,1,1,1
37660,37660,Netra Setty,45,1,2,1,2
37661,37661,Pooja Hiremath,65,2,1,1,2
37662,37662,Meena Kori,24,6,1,4,2
37663,37663,Sushma Poojary,64,9,1,5,2
37664,37664,Kavya Naik,48,8,1,1,2
37665,37665,Geetha Jadhav,63,2,1,2,2
37666,37666,Raghavendra Setty,59,7,1,2,1
37667,37667,Mahesh L,39,8,5,2,1
37668,37668,David Patil,69,5,1,5,1
37669,37669,David Patil,28,1,1,3,1
37670,37670,Prasad Kulkarni,65,1,1,4,1
