VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
65850,52642,Pooja Angadi,47,2,0
65851,52643,Naveen Gowda,36,1,0
65852,52644,Divya Reddy,19,2,0
65853,52645,Padma Hanumanthappa,76,2,0
65854,52646,Deepak Rao,45,1,0
65855,52646,Yogesh Poojary G,25,1,0
65856,52646,Venkatesh Ballal K,64,1,0
65857,52647,Rajesh Desai,26,1,0
65858,52648,Yogesh Devaraj,29,1,0
65859,52649,Anitha Setty,73,2,0
65860,52650,Ashwini Banakar,33,2,0
65861,52651,Mary Hanumanthappa,53,2,0
65862,52652,Gopal Angadi,74,1,0
65863,52653,Mary Acharya,34,2,0
65864,52654,Sunitha Iyer,72,2,0
65865,52655,Manasa R,49,2,0
65866,52656,Ramya Pai,23,2,0
65867,52656,Anitha Banakar,77,2,0
65868,52656,Meena Setty,77,2,0
65869,52657,Prakash Desai B,59,1,0
65870,52658,Sunitha Ballal,62,2,0
65871,52659,Prakash Angadi,47,1,0
65872,52659,Raghavendra P,26,1,0
65873,52659,Bharathi Jadhav P,21,2,0
65874,52660,Deepa Biradar,42,2,0
65875,52661,Yogesh Hanumanthappa,26,1,0
65876,52662,Mohan Banakar,74,1,0
65877,52663,Padma Biradar,23,2,0
65878,52664,Syed Banakar,77,3,0
65879,52665,Geetha Pai,29,2,0
65880,52666,David Gowda,26,1,0
65881,52667,Harish Kumar,67,1,0
65882,52668,Geetha Banakar,37,2,0
65883,52669,Anil Iyer,35,1,0
65884,52670,Geetha Rao,55,2,0
65885,52671,Bhavya Murthy,26,2,0
65886,52672,Suresh Hegde,62,1,0
65887,52672,Sunitha Hiremath,69,2,0
65888,52673,Mahesh Pai,59,1,0
65889,52674,Praveen Nayak,76,1,0
65890,52675,Mary Hegde,16,2,0
65891,52676,Girish Patil,27,1,0
65892,52676,Meena Hanumanthappa,50,2,0
65893,52676,Sunil D,64,1,0
65894,52677,Roopa Patil,37,2,0
65895,52677,Madhu Kamath,37,1,0
65896,52678,Chaitra Pai,51,2,0
65897,52679,Shwetha Kumar,55,2,0
65898,52680,Bhavya Devaraj,76,2,0
65899,52681,David Gowda,71,1,0
65900,52682,Sowmya Swamy,41,2,0
65901,52683,Ramya Desai,67,2,0
65902,52684,Syed Hiremath,35,1,0
65903,52684,Manjunath Prasad,79,1,0
65904,52684,David Acharya,16,1,0
65905,52685,Imran Biradar,41,1,0
65906,52686,Vijay H,39,1,0
65907,52687,Girish Pai,49,1,0
65908,52687,Umesh Iyer,25,1,0
65909,52687,Nandini Shetty,17,2,0
65910,52688,Chaitra Poojary,26,2,0
65911,52689,Lakshmi Iyer,57,2,0
65912,52690,Padma Desai,44,2,0
65913,52691,Chaitra V,29,2,0
65914,52692,Meena B,55,2,0
65915,52693,Geetha Acharya,35,2,0
65916,52694,Prakash Setty,22,1,0
65917,52695,Kiran Swamy,23,1,0
65918,52696,Naveen Nayak,66,1,0
65919,52697,Naveen A,74,1,0
65920,52698,Fathima R,26,2,0
65921,52698,Lokesh Shetty,46,3,0
65922,52698,Mohan Angadi,25,1,0
65923,52699,Lokesh Kulkarni,32,1,0
65924,52700,Darshan Pai M,60,1,0
65925,52701,Shwetha Naik,65,2,0
65926,52702,Srinivas Prasad,26,1,0
65927,52703,Nandini Shetty,49,2,0
65928,52704,Ayesha Angadi,37,2,0
65929,52705,Deepa Kulkarni,62,2,0
65930,52706,Rohit Banakar,18,1,0
65931,52707,Pooja Biradar,66,2,0
65932,52708,Ashwini Reddy,69,2,0
65933,52709,Divya Iyer,69,2,0
65934,52710,Geetha Hiremath,34,2,0
65935,52711,Vijay Ballal,48,1,0
65936,52712,Syed Ballal,61,1,0
65937,52713,Yamuna Reddy,44,2,0
65938,52714,Darshan Hiremath,48,1,0
65939,52715,Umesh Shetty,75,1,0
65940,52716,Anitha Kori,55,2,0
65941,52717,Ramya Shetty,59,2,0
65942,52718,Praveen Rao,25,1,0
65943,52718,Meena Murthy,74,2,0
65944,52719,Mahesh Bhat,28,1,0
65945,52720,Rajesh Naik,55,1,0
65946,52721,Kiran Desai,76,1,0
65947,52722,Ramesh Shetty,63,1,1
65948,52723,Vinay V,41,1,0
65949,52723,Santosh Acharya,56,1,0
65950,52724,Grace Gowda,74,2,0
65951,52725,Meena Angadi,62,2,0
65952,52726,Padma Kulkarni,49,2,0
65953,52727,Suresh K,79,1,0
65954,52728,Rohit Gowda,16,1,0
65955,52729,Nagaraj Biradar,74,1,0
65956,52730,Lakshmi Gowda,53,2,0
65957,52730,Sahana Devaraj,57,2,0
65958,52731,Padma G,38,2,0
65959,52732,Meena Banakar,32,2,0
65960,52733,Yamuna Angadi,35,2,0
65961,52734,Mahesh Poojary,70,1,0
65962,52735,Mary Desai,68,2,0
65963,52736,Srinivas Murthy,79,1,0
65964,52737,Mahesh Pai T,46,1,0
65965,52738,Nandini N,44,2,0
65966,52739,Karthik Ballal D,21,1,0
65967,52739,Sunitha Shetty,31,2,0
65968,52739,Manasa Banakar,44,2,0
65969,52740,Divya Patil,69,2,0
65970,52741,Basavaraj L,36,1,0
65971,52742,Kavya Gowda V,57,2,0
65972,52743,Sowmya Hegde,35,2,0
65973,52744,David Reddy P,26,1,0
65974,52744,Deepa Kamath,35,2,0
65975,52745,Ashwini Hanumanthappa,18,2,0
65976,52746,Yogesh Murthy,71,1,0
65977,52747,Suresh Hiremath,53,1,0
65978,52748,Santosh Ballal,47,1,0
65979,52749,Prasad Kori,32,1,0
65980,52750,Suresh Naik M,33,1,0
65981,52751,Roopa Ballal,27,2,0
65982,52752,Prasad Reddy,60,1,0
65983,52753,Lokesh Kulkarni,63,1,0
65984,52754,Roopa Murthy,76,2,0
65985,52754,Fathima Shetty,45,2,0
65986,52755,Manasa Kamath,26,2,0
65987,52756,Grace Jadhav,33,2,0
65988,52756,Girish Desai,40,1,0
65989,52757,Syed Ballal,38,1,0
65990,52758,Bharathi Patil,62,2,0
65991,52758,Sunitha Ballal,79,2,0
65992,52759,Imran Hiremath,55,1,0
65993,52760,Mahesh Jadhav,68,1,0
65994,52761,Yamuna Hiremath,30,2,0
65995,52761,Syed Swamy,24,1,0
65996,52762,Nandini Nayak,28,2,0
65997,52763,Thomas Kori,77,1,0
65998,52764,Basavaraj Jadhav,22,1,0
65999,52765,Sunil Poojary,74,1,0
66000,52766,Lakshmi Reddy,25,2,0
66001,52766,Kavya Hiremath,71,2,0
66002,52767,Manjunath R,18,1,0
66003,52767,Praveen Setty,44,1,0
66004,52768,Basavaraj Hanumanthappa,59,1,0
66005,52769,Pooja D,23,2,0
66006,52770,Darshan D,61,1,1
66007,52771,Meena Gowda,79,2,0
66008,52772,Ashok Devaraj,22,1,0
66009,52773,Ashwini Reddy,21,2,0
66010,52774,Padma Setty,57,2,0
66011,52775,Sushma Banakar,66,2,0
66012,52776,Chandru G,44,1,0
66013,52777,Deepa Pai,66,2,0
66014,52777,Sunitha Angadi,75,2,0
66015,52778,Ravi Murthy,69,1,0
66016,52779,Sujatha Devaraj,23,2,0
66017,52779,Roopa A,40,2,0
66018,52780,Bharathi R,23,2,0
66019,52781,Syed Bhat,18,1,0
66020,52782,Ramya Hanumanthappa,51,2,0
66021,52783,Yamuna A,68,2,0
66022,52784,Ashok Hanumanthappa,32,1,0
66023,52785,Ramya Hanumanthappa,80,2,0
66024,52785,Bhavya Setty,61,2,0
66025,52786,Karthik Rao,45,1,0
66026,52787,Mohan G,23,1,0
66027,52787,Uma Naik,73,2,0
66028,52788,Deepa Kumar K,33,2,0
66029,52789,Suresh Ballal,65,1,0
66030,52789,Shivakumar Shetty,61,1,0
66031,52790,Rajesh Prasad S,56,1,0
66032,52791,Kiran Hiremath,16,1,0
66033,52792,Prasad Murthy,22,1,0
66034,52792,Sunitha Jadhav D,29,2,0
66035,52793,Grace Devaraj,41,2,0
66036,52794,Kavya Rao,31,2,0
66037,52795,Kiran Iyer,24,3,0
66038,52796,Rohit N,49,1,0
66039,52797,Anil Patil,57,1,0
66040,52798,Sunil Angadi,17,1,0
66041,52798,Basavaraj Banakar,40,3,0
66042,52799,Rajesh Devaraj,48,1,0
66043,52800,Chaitra Kori,32,2,0
66044,52801,Nandini Pai,38,2,0
66045,52802,Gopal Nayak,61,1,0
66046,52803,Ramya Prasad,60,2,0
66047,52804,Manjunath Hiremath,48,1,0
66048,52805,Manasa Devaraj,68,2,0
66049,52806,Vishnu Naik,38,1,0
66050,52807,Vinay Iyer T,51,3,0
66051,52807,Sahana Kori,53,2,0
66052,52808,Ravi Acharya,24,1,0
66053,52808,Ashok Gowda,33,1,0
66054,52809,Nagaraj Pai,50,1,0
66055,52810,Bhavya Hiremath,73,2,0
66056,52811,Ayesha V,26,2,0
66057,52812,Sujatha Kori,56,2,0
66058,52812,Syed Angadi,80,1,0
66059,52812,Madhu Kumar V,52,1,0
66060,52813,Ganesh Nayak,73,1,0
66061,52814,Darshan Murthy,40,1,0
66062,52815,Imran Biradar,66,1,0
66063,52816,Kavya Setty,30,2,0
66064,52817,Mahesh Reddy P,25,1,0
66065,52818,Manjunath Nayak,41,1,0
66066,52819,Nandini Poojary,25,2,0
66067,52819,Basavaraj Biradar,29,1,0
66068,52820,Imran Naik,41,1,0
66069,52821,Bhavya Hanumanthappa,47,2,0
66070,52822,Deepak Patil N,50,1,0
66071,52823,Sahana Prasad,23,2,0
66072,52824,Deepa Pai,56,2,0
66073,52824,Rekha G,67,2,0
66074,52824,Deepak P,30,1,0
66075,52825,Kiran Hiremath,45,1,0
66076,52826,Shankar Kumar,62,1,0
66077,52827,Basavaraj Shetty,46,1,0
66078,52828,Yamuna Ballal,18,2,0
66079,52829,Praveen R,52,1,0
66080,52829,Deepa P,25,2,0
66081,52830,Yamuna Hegde,16,2,0
66082,52831,Ramesh Iyer,16,1,0
66083,52832,Chaitra Patil,72,2,0
66084,52832,Madhu Patil,29,1,0
66085,52833,Prakash Ballal,48,3,1
66086,52834,Shankar Kori,17,1,0
66087,52835,Geetha Nayak G,64,2,0
66088,52835,Vinay Rao,29,1,0
66089,52836,Kavya Murthy,73,2,1
66090,52837,Pooja Jadhav,44,2,0
66091,52838,Praveen Murthy,65,1,0
66092,52839,Yogesh Kamath,62,1,0
66093,52840,Vishnu Banakar,56,1,0
66094,52841,Prasad Setty,68,1,0
66095,52842,Divya Patil,26,2,0
66096,52843,Ganesh Prasad,56,1,0
66097,52844,Lakshmi D,19,2,0
66098,52845,Vidya P,40,2,0
66099,52845,Kavya Banakar,55,2,0
66100,52846,Sushma Bhat,46,2,0
66101,52847,Rajesh Devaraj,31,1,0
66102,52847,Venkatesh Prasad N,74,1,0
66103,52848,Venkatesh Reddy,32,1,0
66104,52848,Sujatha Devaraj,41,2,0
66105,52848,Gopal D,50,1,0
66106,52849,Deepak Hiremath,24,1,0
66107,52850,Meena Poojary,38,2,0
66108,52851,Manjunath Prasad,55,1,0
66109,52852,Sujatha Devaraj,29,2,0
66110,52853,Gopal Murthy,29,1,0
66111,52853,Manjunath Hiremath,54,1,0
66112,52854,Manasa Jadhav,18,2,0
66113,52855,Ashok Kumar,37,1,0
66114,52856,Sujatha Jadhav,19,2,0
66115,52857,Srinivas Patil,45,1,0
66116,52858,Vishnu Acharya,43,1,0
66117,52859,Arun Kulkarni,70,1,0
66118,52860,Sandeep Swamy,44,1,0
66119,52861,Vinay D,21,1,0
66120,52862,Prasad Acharya,39,1,0
66121,52862,Ashok Prasad,33,1,0
66122,52862,Sunil Hiremath V,48,1,0
66123,52863,Lokesh Setty,43,3,0
66124,52864,Shivakumar Prasad,49,1,0
66125,52865,Ravi Devaraj,66,1,0
66126,52866,Vinay Rao,47,1,0
66127,52867,Ravi Prasad K,33,1,0
66128,52867,Sandeep Swamy,39,1,0
66129,52868,Syed Kulkarni,16,1,0
66130,52869,Ramesh Bhat,40,1,0
66131,52870,Nagaraj Bhat,69,1,0
66132,52871,Vidya Swamy,26,2,0
66133,52872,Ashok Ballal,72,1,0
66134,52873,Netra Naik K,63,2,0
66135,52874,Prasad B,45,1,0
66136,52875,Sunitha Hanumanthappa,51,2,0
66137,52875,Ashwini L,72,2,0
66138,52876,Mary Devaraj,53,2,0
66139,52877,Deepa Hiremath,53,2,0
66140,52878,Thomas Kumar,80,1,0
66141,52879,Darshan V,67,1,0
66142,52879,Grace Kumar,26,2,0
66143,52880,Gopal M,24,1,0
66144,52881,Darshan Kumar,80,1,1
66145,52882,Fathima H,21,2,0
66146,52883,Ashwini Pai,70,2,0
66147,52883,Manjunath Rao,45,1,0
66148,52884,Sujatha Kulkarni,21,2,0
66149,52885,Santosh Hanumanthappa,31,1,0
66150,52885,Thomas Hanumanthappa,57,1,0
66151,52886,Uma Ballal,27,2,0
66152,52887,Divya Swamy,52,2,0
66153,52887,Sujatha Kamath,38,2,0
66154,52888,Deepa D,69,2,0
66155,52889,Bhavya Shetty,47,2,0
66156,52890,Yogesh Banakar,73,1,0
66157,52891,Ramya Reddy,55,2,0
66158,52892,Netra Biradar,35,2,0
66159,52893,Geetha Kulkarni S,34,2,0
66160,52893,Sunitha Poojary,24,2,0
66161,52894,Suresh Biradar,31,1,0
66162,52894,Ganesh Devaraj,57,1,0
66163,52895,Sunil Reddy,31,1,0
66164,52895,Roopa Ballal,37,2,0
66165,52896,Geetha Iyer,76,2,0
66166,52896,Padma Ballal,38,2,0
66167,52897,Shankar V,60,1,0
66168,52897,Pooja Reddy,48,2,0
66169,52897,Arun R,46,1,0
66170,52898,Syed Setty,19,1,0
66171,52899,Rohit Hiremath,33,1,0
66172,52900,Ramya M,39,2,0
66173,52901,Naveen Naik M,51,1,0
66174,52902,Padma M,62,2,0
66175,52903,Roopa N,52,2,0
66176,52904,Ashwini S,20,2,0
66177,52905,Fathima Desai,54,2,0
66178,52905,Rekha Setty,21,2,0
66179,52906,Ayesha Rao,21,2,0
66180,52907,Ravi Pai,64,3,0
66181,52908,Girish Hegde M,76,1,0
66182,52908,Praveen Devaraj,25,1,0
66183,52909,Naveen Kamath,24,1,0
66184,52909,Darshan Iyer,25,1,0
66185,52910,Gopal Gowda,26,1,0
66186,52911,Meena Hegde,29,2,0
66187,52912,Vijay Bhat,70,1,0
66188,52913,Naveen Banakar,33,1,0
66189,52913,Sandeep Hanumanthappa,48,1,0
66190,52913,Grace Swamy,40,2,0
66191,52914,Lakshmi Naik,27,2,0
66192,52915,Bharathi Iyer,44,2,0
66193,52915,Sujatha Prasad,19,2,0
66194,52915,Rajesh Rao L,45,1,0
66195,52916,Kavya Kori,32,2,0
66196,52916,Imran Banakar S,32,1,0
66197,52917,Sahana Biradar,40,2,0
66198,52918,Deepak Iyer,78,1,0
66199,52919,Sahana Setty,75,2,0
66200,52920,Vidya Iyer,70,2,0
66201,52921,Manasa B,60,2,0
66202,52921,Yogesh Biradar,49,1,0
66203,52922,Darshan V,50,1,0
66204,52923,Deepak Murthy D,67,1,0
66205,52924,Shankar Gowda,54,1,0
66206,52925,Imran Hegde,46,1,0
66207,52926,Sujatha Patil A,71,2,0
66208,52927,Syed Devaraj S,58,1,0
66209,52928,Padma Setty,34,2,0
66210,52929,Shwetha Setty,73,2,0
66211,52930,Lakshmi Patil P,44,2,0
66212,52931,Pooja Angadi H,59,2,0
66213,52932,Harish Kulkarni,30,1,0
66214,52933,Sahana Prasad R,25,2,0
66215,52934,Kavya Jadhav,39,2,0
66216,52935,Roopa Pai,43,2,0
66217,52936,Arun Patil,45,1,0
66218,52937,Sandeep Prasad,33,1,0
66219,52938,Netra Iyer,20,2,0
66220,52939,Deepa Kumar,44,2,0
66221,52940,Uma L,54,2,0
66222,52941,Suresh Iyer,76,1,0
66223,52941,Ashok Iyer,61,1,0
66224,52942,Vidya Poojary,16,2,0
66225,52942,Suresh Swamy L,73,1,0
66226,52943,Sushma Kamath,40,2,0
66227,52944,Abdul Acharya,44,1,0
66228,52945,Bharathi Kori,57,2,0
66229,52946,Pooja Poojary,24,2,0
66230,52947,Praveen Swamy,66,1,0
66231,52948,Meena Acharya,22,2,0
66232,52949,Manasa Kumar,59,2,0
66233,52950,Deepa Swamy,41,2,0
66234,52951,Mohan Shetty,64,1,0
66235,52952,Srinivas Devaraj,24,1,0
66236,52953,Ashwini Banakar,65,2,0
66237,52953,Mary Ballal,27,2,0
66238,52954,Girish Bhat,34,1,0
66239,52955,Grace Jadhav,62,2,0
66240,52956,Roopa Poojary,71,2,0
66241,52957,Karthik Poojary,46,1,0
66242,52958,Bharathi Swamy,23,2,0
66243,52959,Venkatesh Kumar,62,1,0
66244,52960,Nandini Shetty,64,2,0
66245,52960,Harish Swamy,16,1,0
66246,52961,Chaitra Pai,38,2,0
66247,52961,Ayesha Prasad R,25,2,0
66248,52961,Ramya Patil D,20,2,0
66249,52962,Sunil Ballal,61,1,0
66250,52963,Nandini Hanumanthappa,24,2,0
66251,52964,Mary Hiremath,60,2,0
66252,52965,Mohan Murthy,23,1,0
66253,52966,Deepak H,34,1,0
66254,52967,Vijay Naik,41,1,0
66255,52968,Shivakumar Setty,75,1,0
66256,52969,Netra Nayak G,51,2,0
66257,52970,Sowmya Nayak,44,2,0
66258,52971,Kavya Biradar N,35,2,0
66259,52971,Pooja Patil,18,2,0
66260,52972,Rohit Gowda,33,1,0
66261,52973,Meena Murthy,17,2,0
66262,52974,Mahesh Kori,52,1,0
66263,52974,Rekha Shetty,55,2,0
66264,52975,Lakshmi Rao,69,2,0
66265,52976,Anitha Banakar,25,2,0
66266,52977,Ashwini S,44,2,0
66267,52978,Geetha Naik,40,2,0
66268,52979,Mary Kumar P,53,2,0
66269,52979,Sunitha Ballal,28,2,0
66270,52980,Kiran Hanumanthappa N,34,1,0
66271,52981,Vijay Naik,25,1,0
66272,52981,Roopa Nayak,24,2,0
66273,52982,Raghavendra Patil R,29,3,0
66274,52983,Manasa Naik,37,2,0
66275,52984,Imran Nayak,53,1,0
66276,52985,Meena K,18,2,0
66277,52986,Karthik Hegde,35,1,0
66278,52987,Sahana Murthy,31,2,0
66279,52988,Madhu Jadhav K,45,1,0
66280,52988,Bhavya Poojary,59,2,0
66281,52989,Fathima Banakar,57,2,0
66282,52990,Vidya Bhat P,39,2,0
66283,52991,Ayesha Kori,22,2,0
66284,52992,Sandeep Pai,66,1,0
66285,52993,Praveen Gowda,69,1,0
66286,52993,Shivakumar Hiremath,68,1,0
66287,52994,Roopa Angadi,20,2,0
66288,52995,Mahesh Hiremath D,24,1,0
66289,52996,Nagaraj Reddy A,20,1,0
66290,52997,Manjunath Jadhav R,30,1,0
66291,52998,Divya Bhat,69,2,0
66292,52999,Prasad Prasad,74,1,0
66293,53000,Mahesh Gowda D,50,1,0
66294,53001,Srinivas Prasad,72,1,0
66295,53002,Rajesh Poojary,69,1,0
66296,53002,Srinivas L,46,1,0
66297,53003,Mohan Hegde,44,1,0
66298,53004,Fathima Prasad A,68,2,0
66299,53005,Prasad Bhat,56,1,0
66300,53006,Sunitha Hegde,61,2,0
66301,53007,Kavya Kori,67,2,0
66302,53008,Anil Shetty,50,1,0
66303,53008,Ashwini N,22,2,0
66304,53009,Kavya Banakar,59,2,0
66305,53010,Anitha M,45,2,0
66306,53011,Ayesha H,67,2,0
66307,53012,Chaitra Shetty,54,2,0
66308,53013,Girish Hanumanthappa L,36,1,0
66309,53014,Sahana M,72,2,0
66310,53014,Nandini Ballal,57,2,0
66311,53015,Thomas Devaraj L,68,3,0
66312,53016,Nandini Iyer,32,2,0
66313,53017,Raghavendra Iyer,67,1,0
66314,53017,Ashwini Gowda T,40,2,0
66315,53018,David Patil,50,1,0
66316,53019,Kavya Angadi,21,2,0
66317,53020,Deepak Biradar H,76,1,0
66318,53021,Roopa Biradar,59,2,0
66319,53022,Venkatesh Swamy,75,1,0
66320,53023,Ramya Iyer,21,2,0
66321,53024,Fathima Poojary,70,2,0
66322,53025,Grace H,34,2,0
66323,53026,Thomas Acharya,53,1,0
66324,53027,Rekha Kumar,18,2,0
66325,53028,Ravi Naik,38,1,0
66326,53029,Ashwini Murthy,66,2,0
66327,53030,Mary Biradar,73,2,0
66328,53031,Chandru Kamath,69,1,0
66329,53032,Darshan Shetty,35,1,0
66330,53033,Sunitha S,75,2,0
66331,53034,Anitha Devaraj,16,2,0
66332,53035,Nagaraj Rao,27,1,0
66333,53036,Rekha Nayak,22,2,0
66334,53037,Lakshmi Biradar,46,2,0
66335,53038,Sahana Kumar,49,2,0
66336,53039,Roopa Patil,61,2,0
66337,53040,Thomas S,20,1,0
66338,53041,Lakshmi Rao,38,2,0
66339,53042,Manasa Prasad,28,2,0
66340,53043,Yamuna Kori,23,2,0
66341,53044,Deepak M,25,1,0
66342,53044,Padma Ballal,40,2,0
66343,53045,Uma Bhat,45,2,0
66344,53045,Thomas Hegde,62,1,0
66345,53046,Fathima Nayak T,32,2,0
66346,53047,Sunil Jadhav,34,1,0
66347,53048,Ramya Kori,23,2,0
66348,53049,Ganesh Ballal,66,1,0
66349,53050,Ravi Swamy,55,1,0
66350,53050,Vidya Kamath,78,2,0
66351,53051,Ramya R,49,2,0
66352,53052,Deepak Hiremath,64,1,0
66353,53053,Raghavendra Naik,28,1,0
66354,53054,Ramesh B,35,1,0
66355,53055,Darshan Rao,44,1,0
66356,53056,David P,69,1,0
66357,53057,Vidya T,75,2,0
66358,53058,Ayesha Ballal,46,2,0
66359,53059,Anitha Devaraj,52,2,0
66360,53060,Imran T,19,1,0
66361,53060,Sowmya K,44,2,0
66362,53060,Sahana Angadi,55,2,0
66363,53061,Roopa Ballal,48,2,0
66364,53062,Manjunath R,52,1,0
66365,53063,Shwetha Bhat,57,2,0
66366,53064,Mohan Poojary,42,1,0
66367,53064,Manasa Kori D,51,2,0
66368,53065,Ayesha Biradar,38,2,0
66369,53066,Kavya Gowda,58,2,0
66370,53067,Bhavya Iyer,63,2,0
66371,53068,Lokesh Kori,36,1,0
66372,53069,Meena Pai,28,2,0
66373,53070,Arun Naik,59,1,0
66374,53071,Netra Shetty,76,2,0
66375,53072,Sushma Swamy,51,2,0
66376,53073,David Acharya,45,1,0
66377,53073,Kiran Reddy,41,1,0
66378,53074,Raghavendra Rao,23,1,0
66379,53075,Manasa Reddy,61,2,0
66380,53076,Sunitha Banakar B,74,2,0
66381,53077,Geetha Kumar,21,2,0
66382,53077,Ravi Kori,21,1,0
66383,53078,Rajesh Kulkarni,17,1,0
66384,53078,Bharathi Banakar,68,2,0
66385,53079,Manjunath Iyer B,57,1,0
66386,53080,Umesh Kumar,20,1,0
66387,53081,Rekha N,59,2,0
66388,53082,Yamuna Shetty M,74,2,0
66389,53082,Kavya Rao,67,2,0
66390,53083,Sunitha Jadhav,20,2,0
66391,53084,Sujatha Reddy,34,2,0
66392,53085,Sahana Hanumanthappa,50,2,0
66393,53085,Syed Devaraj,68,1,0
66394,53085,Naveen Reddy G,51,1,0
66395,53086,Prasad Acharya,73,1,0
66396,53087,Sowmya Swamy,61,2,0
66397,53087,Santosh Naik,39,1,0
66398,53088,Raghavendra Reddy,24,1,0
66399,53089,Padma T,53,2,0
66400,53090,Ramya Ballal,21,2,0
66401,53091,Anil Devaraj R,40,1,0
66402,53092,Chandru Murthy,58,1,0
66403,53093,Anitha Patil,26,2,0
66404,53094,Vidya Swamy,38,2,0
66405,53095,Naveen Banakar,49,1,0
66406,53096,Santosh Murthy,51,1,0
66407,53097,Srinivas Gowda,40,1,0
66408,53098,Gopal Biradar,78,1,0
66409,53099,Grace Hanumanthappa,37,2,0
66410,53100,Manjunath Hegde,35,1,0
66411,53101,Arun Angadi D,31,1,0
66412,53102,Bhavya Kumar,58,2,0
66413,53103,Syed Naik,75,1,0
66414,53104,Mahesh Hiremath S,76,1,0
66415,53104,Sushma Poojary V,52,2,0
66416,53105,Sunitha Hanumanthappa,52,2,0
66417,53106,Grace Desai,17,2,0
66418,53107,Yamuna B,77,2,0
66419,53107,Ayesha Rao,63,2,0
66420,53108,Darshan Hanumanthappa,53,1,0
66421,53109,Divya Kamath,19,2,0
66422,53110,Kavya Devaraj,77,2,0
66423,53111,Uma Bhat,37,2,0
66424,53112,Bharathi Naik V,54,2,0
66425,53113,Naveen Biradar M,20,1,0
66426,53114,Manasa Angadi,58,2,0
66427,53115,Madhu Iyer V,25,1,0
66428,53116,Prakash Shetty,16,1,0
66429,53117,Grace L,25,2,0
66430,53118,Srinivas Setty,33,1,0
66431,53119,Raghavendra Hanumanthappa,55,1,0
66432,53120,Prakash Setty,63,1,0
66433,53121,Yamuna Poojary,18,2,0
66434,53122,Ayesha Biradar,32,2,0
66435,53123,Ashok Reddy,56,1,0
66436,53124,Kavya Desai N,53,2,0
66437,53125,Ramesh Murthy,37,1,0
66438,53126,Sunitha Murthy,35,2,0
66439,53127,Ravi Nayak,35,1,0
66440,53128,Shankar L,72,1,0
66441,53129,Raghavendra Gowda,31,1,0
66442,53130,Basavaraj Rao,69,1,0
66443,53131,David Gowda,21,1,0
66444,53131,Ashwini Shetty,67,2,0
66445,53132,Ayesha L,55,2,0
66446,53133,Fathima Ballal G,51,2,0
66447,53134,Thomas Kumar G,49,1,0
66448,53135,Imran A,22,1,0
66449,53136,Mahesh Acharya,45,1,0
66450,53137,Ramesh Hiremath,49,1,0
66451,53138,Anil Kamath,69,1,0
66452,53139,Chandru Hiremath,47,1,0
66453,53140,Grace Patil,56,2,0
66454,53141,Sunil P,70,1,0
66455,53142,Ashok Desai,56,1,0
66456,53143,Thomas Hanumanthappa,46,1,0
66457,53144,Bhavya Angadi,61,2,0
66458,53144,Chandru Kumar,31,1,0
66459,53144,Girish Iyer,74,1,0
66460,53145,Pooja Gowda,80,2,0
66461,53146,Grace N,73,2,0
66462,53147,Kavya Ballal,69,2,0
66463,53148,Geetha Rao,42,2,0
66464,53149,Thomas Angadi,72,1,0
66465,53149,Suresh Hiremath,59,1,0
66466,53149,Rajesh Devaraj,40,1,0
66467,53150,Abdul Hegde S,48,1,0
66468,53151,Yamuna Devaraj,19,2,0
66469,53151,Deepa Biradar T,76,2,0
66470,53152,Lokesh Patil,70,1,0
66471,53153,Manasa Kori,27,2,0
66472,53154,Praveen Jadhav R,54,1,0
66473,53155,Syed Desai,53,1,0
66474,53156,Arun Rao,50,1,0
66475,53157,Sahana N,16,2,0
66476,53158,Sahana Kulkarni,20,2,0
66477,53159,Netra Rao A,35,2,0
66478,53159,Ravi T,19,1,0
66479,53159,Meena Bhat,44,2,0
66480,53160,Madhu Naik,41,1,0
66481,53161,Ramya Naik,22,2,0
66482,53162,Meena Kori,47,2,0
66483,53163,Harish R,62,1,0
66484,53164,Vidya Desai,50,2,0
66485,53165,Venkatesh Kori,68,1,0
66486,53166,Kavya Kumar,52,2,0
66487,53166,Fathima Rao,36,2,0
66488,53167,Geetha Patil,42,2,0
66489,53168,Srinivas Banakar,47,1,0
66490,53168,Sahana Kumar,69,2,0
66491,53169,Shankar Banakar,65,1,0
66492,53170,Rajesh Naik,46,1,0
66493,53171,Praveen G,68,1,0
66494,53172,Ashok G,69,1,0
66495,53173,Fathima Setty,29,2,0
66496,53174,Nagaraj Hiremath,37,1,0
66497,53175,Ravi Bhat,51,1,0
66498,53176,Suresh Acharya,33,1,0
66499,53177,Mahesh P,41,1,0
66500,53178,Vidya Kumar,41,2,0
66501,53178,Mary Nayak N,17,2,0
66502,53179,Sunitha Hiremath,19,2,0
66503,53180,Harish Iyer,30,1,0
66504,53181,Umesh Kamath,60,1,1
66505,53182,Yamuna Poojary,19,2,0
66506,53182,Lakshmi Reddy,46,2,0
66507,53183,Basavaraj Pai,20,1,0
66508,53183,Ayesha Nayak,54,2,0
66509,53184,Raghavendra Hanumanthappa,44,1,0
66510,53185,Prasad Kulkarni,63,1,0
66511,53185,Praveen Prasad,27,1,0
66512,53186,Prasad Angadi,69,1,0
66513,53187,Thomas Prasad,66,1,0
